150	0.12901
151	0.12669
152	0.12407
153	0.12238
154	0.12063
155	0.1186
156	0.11676
157	0.11487
158	0.11292
159	0.11088
160	0.10874
161	0.10729
162	0.10579
163	0.10379
164	0.1023
165	0.10084
166	0.09941
167	0.09818
168	0.09614
169	0.09429
170	0.09314
171	0.0922
172	0.09097
173	0.08986
174	0.0883
175	0.08714
176	0.08531
177	0.08454
178	0.08327
179	0.08178
180	0.08141
181	0.08001
182	0.07878
183	0.07816
184	0.07697
185	0.07587
186	0.07475
187	0.07401
188	0.07341
189	0.0724
190	0.07132
191	0.07026
192	0.06977
193	0.069
194	0.06848
195	0.06753
196	0.06636
197	0.06574
198	0.06514
199	0.06445
200	0.06374
201	0.06304
202	0.06217
203	0.06183
204	0.06099
205	0.06022
206	0.05963
207	0.05902
208	0.05846
209	0.05813
210	0.05788
211	0.05723
212	0.05642
213	0.05601
214	0.0554
215	0.05487
216	0.05436
217	0.05379
218	0.05345
219	0.05297
220	0.05231
221	0.05184
222	0.05115
223	0.05063
224	0.05033
225	0.04985
226	0.04964
227	0.04926
228	0.04852
229	0.04819
230	0.0477
231	0.04711
232	0.04676
233	0.04679
234	0.04639
235	0.04582
236	0.04535
237	0.04497
238	0.04453
239	0.04409
240	0.04349
241	0.04339
242	0.04315
243	0.04259
244	0.04237
245	0.04189
246	0.04143
247	0.04132
248	0.04109
249	0.04061
250	0.04049
251	0.03981
252	0.03939
253	0.03933
254	0.03901
255	0.03829
256	0.03814
257	0.03781
258	0.03767
259	0.03739
260	0.03684
261	0.03654
262	0.03631
263	0.03562
264	0.03536
265	0.03514
266	0.03492
267	0.03465
268	0.03411
269	0.03381
270	0.03345
271	0.03313
272	0.03296
273	0.03264
274	0.03226
275	0.03183
276	0.03147
277	0.03127
278	0.03098
279	0.03051
280	0.03022
281	0.02963
282	0.02943
283	0.02918
284	0.0289
285	0.0287
286	0.02822
287	0.02772
288	0.02748
289	0.02711
290	0.02654
291	0.02666
292	0.02609
293	0.02565
294	0.02527
295	0.02509
296	0.02501
297	0.02462
298	0.02416
299	0.02378
300	0.02345
301	0.02319
302	0.02285
303	0.02261
304	0.02225
305	0.02169
306	0.02155
307	0.02125
308	0.02106
309	0.02073
310	0.0204
311	0.0202
312	0.02
313	0.01963
314	0.01956
315	0.0191
316	0.01877
317	0.01865
318	0.01848
319	0.01832
320	0.01805
321	0.01779
322	0.01777
323	0.01746
324	0.01704
325	0.01702
326	0.01692
327	0.0166
328	0.01651
329	0.01622
330	0.01611
331	0.01613
332	0.01588
333	0.01581
334	0.01553
335	0.01546
336	0.01541
337	0.0153
338	0.01521
339	0.01506
340	0.01486
341	0.01455
342	0.01459
343	0.01448
344	0.01449
345	0.0145
346	0.01426
347	0.01404
348	0.01384
349	0.01396
350	0.0139
351	0.01359
352	0.0137
353	0.01347
354	0.01353
355	0.01341
356	0.01336
357	0.01333
358	0.01325
359	0.01315
360	0.013
361	0.01294
362	0.01297
363	0.01293
364	0.01286
365	0.01297
366	0.0127
367	0.01272
368	0.01262
369	0.01269
370	0.01262
371	0.01252
372	0.01238
373	0.01236
374	0.01238
375	0.01231
376	0.01211
377	0.0122
378	0.01207
379	0.01227
380	0.01226
381	0.01219
382	0.01201
383	0.01193
384	0.0119
385	0.01187
386	0.01183
387	0.01184
388	0.01195
389	0.01207
390	0.01167
391	0.0118
392	0.01196
393	0.01195
394	0.012
395	0.01179
396	0.01173
397	0.0118
398	0.01179
399	0.01165
400	0.01167
401	0.01164
402	0.01147
403	0.01156
404	0.01156
405	0.01135
406	0.01141
407	0.01144
408	0.0115
409	0.01147
410	0.01149
411	0.0115
412	0.01152
413	0.01148
414	0.01165
415	0.01162
416	0.01151
417	0.01142
418	0.01137
419	0.01144
420	0.01143
421	0.01138
422	0.01145
423	0.01141
424	0.01158
425	0.01145
426	0.01134
427	0.01139
428	0.01136
429	0.01119
430	0.01133
431	0.01154
432	0.01149
433	0.01144
434	0.01145
435	0.01143
436	0.01149
437	0.01147
438	0.01151
439	0.01136
440	0.01148
441	0.01122
442	0.01116
443	0.01112
444	0.01123
445	0.01115
446	0.01104
447	0.01096
448	0.01095
449	0.01102
450	0.01091
451	0.01089
452	0.01091
453	0.01086
454	0.01073
455	0.01083
456	0.01064
457	0.01063
458	0.01069
459	0.01063
460	0.01053
461	0.01045
462	0.01054
463	0.0106
464	0.01041
465	0.01036
466	0.01032
467	0.01038
468	0.01025
469	0.01026
470	0.01031
471	0.01015
472	0.01039
473	0.01004
474	0.01012
475	0.01019
476	0.01005
477	0.01012
478	0.01005
479	0.01003
480	0.01012
481	0.01019
482	0.01015
483	0.01023
484	0.01031
485	0.01033
486	0.01045
487	0.01044
488	0.01036
489	0.01034
490	0.01042
491	0.01029
492	0.01022
493	0.01023
494	0.0102
495	0.01016
496	0.01003
497	0.00984
498	0.00977
499	0.00978
500	0.00976
501	0.00949
502	0.00928
503	0.00927
504	0.00919
505	0.00908
506	0.00902
507	0.00893
508	0.00885
509	0.00884
510	0.00873
511	0.00861
512	0.00869
513	0.0087
514	0.00851
515	0.00856
516	0.00847
517	0.00845
518	0.00831
519	0.00835
520	0.00832
521	0.0083
522	0.00824
523	0.00823
524	0.00814
525	0.00804
526	0.00805
527	0.00806
528	0.00804
529	0.00808
530	0.00802
531	0.00798
532	0.00801
533	0.00805
534	0.00816
535	0.00809
536	0.00796
537	0.00803
538	0.008
539	0.00799
540	0.00812
541	0.00804
542	0.00791
543	0.00802
544	0.00808
545	0.00827
546	0.00831
547	0.00822
548	0.00825
549	0.00839
550	0.00837
551	0.0084
552	0.00834
553	0.00855
554	0.00851
555	0.00857
556	0.00851
557	0.00843
558	0.00868
559	0.0086
560	0.00882
561	0.00873
562	0.00885
563	0.00904
564	0.00905
565	0.00915
566	0.00921
567	0.00932
568	0.00933
569	0.00934
570	0.00943
571	0.00959
572	0.00967
573	0.00982
574	0.00981
575	0.00972
576	0.00986
577	0.00991
578	0.00985
579	0.00986
580	0.01002
581	0.01011
582	0.01013
583	0.01009
584	0.01002
585	0.01011
586	0.01003
587	0.00988
588	0.00988
589	0.00981
590	0.00969
591	0.00952
592	0.00949
593	0.00947
594	0.0094
595	0.00919
596	0.00918
597	0.00915
598	0.00912
599	0.00913
600	0.00909
601	0.00897
602	0.00893
603	0.00895
604	0.00894
605	0.00888
606	0.00891
607	0.00894
608	0.00874
609	0.00875
610	0.00881
611	0.00884
612	0.00875
613	0.00877
614	0.00872
615	0.00878
616	0.00876
617	0.00861
618	0.00855
619	0.00855
620	0.00858
621	0.00864
622	0.00867
623	0.00848
624	0.00843
625	0.00845
626	0.00848
627	0.00836
628	0.00837
629	0.00843
630	0.00849
631	0.00836
632	0.00831
633	0.00836
634	0.00842
635	0.0083
636	0.00837
637	0.00832
638	0.00843
639	0.00839
640	0.00829
641	0.00817
642	0.00814
643	0.00817
644	0.00817
645	0.0082
646	0.00825
647	0.00825
648	0.00821
649	0.00829
650	0.00817
651	0.00813
652	0.0081
653	0.00801
654	0.00805
655	0.00814
656	0.00809
657	0.00807
658	0.00806
659	0.00787
660	0.00795
661	0.00797
662	0.00803
663	0.00796
664	0.00793
665	0.00792
666	0.00798
667	0.00788
668	0.00783
669	0.00784
670	0.00787
671	0.00783
672	0.00784
673	0.00782
674	0.0078
675	0.00781
676	0.00776
677	0.00777
678	0.00777
679	0.00778
680	0.00761
681	0.00766
682	0.00756
683	0.00763
684	0.00759
685	0.00754
686	0.00754
687	0.00749
688	0.00744
689	0.00762
690	0.00751
691	0.00744
692	0.00735
693	0.00741
694	0.00743
695	0.00744
696	0.00749
697	0.00727
698	0.00731
699	0.00735
700	0.00716
701	0.00724
702	0.00723
703	0.00731
704	0.00728
705	0.00708
706	0.00708
707	0.0071
708	0.00704
709	0.00707
710	0.00709
711	0.00701
712	0.00702
713	0.00696
714	0.00703
715	0.00696
716	0.00684
717	0.00682
718	0.00685
719	0.00681
720	0.0068
721	0.00674
722	0.00674
723	0.00676
724	0.00673
725	0.00667
726	0.00663
727	0.00653
728	0.00657
729	0.00662
730	0.00657
731	0.00654
732	0.00644
733	0.00643
734	0.00633
735	0.00646
736	0.00649
737	0.00643
738	0.00633
739	0.00634
740	0.00632
741	0.00628
742	0.0062
743	0.0062
744	0.00625
745	0.00615
746	0.00611
747	0.00611
748	0.00611
749	0.00606
750	0.006
751	0.00605
752	0.00597
753	0.00606
754	0.006
755	0.00584
756	0.00582
757	0.00585
758	0.00595
759	0.00592
760	0.00578
761	0.00574
762	0.00585
763	0.0058
764	0.00576
765	0.00581
766	0.00578
767	0.00573
768	0.00575
769	0.00575
770	0.00574
771	0.00578
